Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Sampling rate
1.9453,11.405,13.167,4.6904,-2.7011,4.7764,-3.4721,3.846,-2.9706,-10.105,7.5572,
1.9531,6.4775,10.118,0.063673,-10.974,3.4473,-2.485,1.3264,-7.2262,-16.721,3.8149,
1.9609,2.8994,8.0115,0.22764,-6.1995,5.1088,-13.692,-5.3333,-13.382,-26.566,-3.1196,
1.9688,10.633,10.065,4.4787,1.2764,8.8729,-11.771,-5.9477,-15.139,-28.065,-5.5761,
1.9766,3.6651,7.8164,2.229,-1.3293,8.4047,-14.077,-9.3178,-17.627,-27.651,-7.0921,
1.9844,-2.9338,4.5285,-1.3399,-4.7067,8.1816,-18.371,-11.594,-18.421,-29.683,-6.6367,
1.9922,11.28,6.6425,5.9974,2.76,14.084,-20.158,-10.901,-16.257,-26.917,-4.1919,
2,3.6755,5.9777,1.2399,-1.292,9.5136,-17.477,-7.582,-15.996,-28.642,-3.3878,
2.0078,0.31639,6.5112,-3.692,-9.2214,5.5746,-11.312,-3.8585,-12.958,-30.219,-1.1425,
2.0156,-4.9196,1.1809,-9.0141,-13.966,-1.7439,-12.328,-6.2188,-14.54,-27.151,-4.7582,
2.0234,0.19129,2.1479,-6.1878,-11.18,-3.3084,-12.592,-8.0026,-15.745,-24.924,-6.4464,
2.0313,4.0999,4.4675,-1.6508,-4.2456,-1.4929,-17.404,-7.8955,-18.182,-26.732,-5.2766,
2.0391,0.095616,5.706,-1.5134,-3.8157,4.0794,-15.482,-7.2843,-17.896,-20.925,-3.8552,
2.0469,4.4411,8.4089,-0.26511,-7.8844,8.9717,-2.3604,0.019048,-9.0018,-18.911,2.6799,
2.0547,-5.5322,3.5395,-7.874,-11.589,-0.18007,-2.009,1.5169,-4.5848,-17.25,5.74,
2.0625,-1.4622,3.6367,-7.6102,-11.63,-0.92222,-7.6638,-1.4124,-5.0513,-22.441,3.1451,
2.0703,-1.4763,4.0526,-5.2863,-9.4263,1.2877,-8.3488,-0.82796,-4.9267,-17.932,2.3084,
2.0781,2.303,6.9778,-1.5987,-4.0226,4.0024,-5.3185,2.032,-3.2991,-19.873,6.0782,
2.0859,7.4186,12.17,6.1426,4.7423,9.5183,-2.0485,3.9048,-3.1314,-18.962,6.5457,
2.0938,8.5821,13.243,6.9947,4.6597,12.996,-5.8339,0.67163,-6.7372,-18.409,5.1957,
2.1016,0.61545,5.8343,-1.3852,0.12626,5.4215,-11.756,-4.3584,-12.353,-22.345,1.4979,
2.1094,4.2252,8.3648,1.6621,-0.4573,5.2515,-9.4776,-1.2154,-9.2598,-22.016,4.8738,
2.1172,12.293,15.381,4.9937,3.1079,9.8286,-2.1683,5.843,-2.4969,-15.09,9.9666,
2.125,2.7689,11.377,3.0025,-1.0123,4.8123,-5.9497,2.8941,-5.3872,-19.27,3.1878,
2.1328,8.033,14.567,5.7468,-0.3703,8.9171,-7.2389,3.3316,-8.3586,-22.31,3.3527,
2.1406,21.591,22.513,14.034,8.2923,16.427,5.8039,11.872,3.3522,-10.055,12.498,
2.1484,2.7405,12.378,1.006,-3.148,6.7341,-0.61972,5.4223,-2.6711,-14.518,7.0972,
2.1563,8.7427,9.573,4.2705,0.23419,5.6613,-5.8242,-0.9986,-10.414,-21.886,-0.5011,
2.1641,5.9391,1.884,-2.2416,-8.4244,-0.39861,-18.666,-8.7687,-18.704,-23.114,-3.0154,
2.1719,-3.1377,-4.2583,-6.2889,-7.3714,-3.6174,-16.344,-12.252,-14.76,-20.558,-5.7514,
2.1797,10.725,7.6965,4.6597,-1.4456,7.2483,-1.5772,-0.096055,-1.8074,-11.442,4.488,
2.1875,13.679,17.127,9.277,-2.1684,13.775,11.217,12.068,10.023,1.9286,13.968,
2.1953,27.996,29.795,23.298,9.4313,26.506,13.489,24.132,18.295,7.0223,25.615,
2.2031,21.152,35.185,24.164,6.771,30.227,21.056,31.139,21.279,4.6014,30.041,
2.2109,23.897,38.392,25.823,6.765,29.33,25.072,32.179,23.251,7.6618,32.543,
2.2188,20.401,29.045,18.548,2.0814,22.749,14.73,20.629,11.394,-8.6136,19.834,
2.2266,15.773,20.156,13.426,3.6713,17.803,-0.2185,8.3677,-0.28326,-14.425,7.9879,
2.2344,5.2046,10.846,1.5128,-10.523,8.3137,-7.6279,0.44359,-5.32,-14.153,5.2695,
2.2422,-7.0494,6.0525,-1.9225,-9.2619,8.8163,-8.7518,-1.424,-6.2599,-16.779,5.567,
2.25,0.72352,10.765,1.889,1.2956,11.519,-1.0776,4.2803,-3.2436,-15.693,7.8599,
2.2578,-8.4769,8.1955,-4.03,-11.79,5.2219,-3.4616,2.7166,-3.7004,-15.53,4.8292,
2.2656,-0.18097,8.579,-1.3431,-5.5029,6.3069,-5.9303,1.0014,-6.6507,-24.014,0.60546,
2.2734,7.9469,10.986,4.9588,1.9956,7.4879,-5.3023,3.2319,-4.442,-26.384,3.665,
2.2813,2.9891,7.4789,0.30271,-5.2201,5.0877,0.67933,1.7233,-2.2167,-18.498,5.9038,
2.2891,-9.2313,-0.57964,-10.581,-12.964,-2.8618,-6.6219,-4.7265,-9.1473,-21.843,2.1579,
2.2969,-3.9719,0.71696,-7.4177,-6.1732,-1.5295,-7.8686,-6.1941,-12.901,-24.768,-2.0685,
2.3047,6.0931,7.3182,-0.35032,-0.37974,4.4691,-3.8495,0.75889,-5.1743,-17.663,4.2425,
2.3125,6.6675,8.9574,0.10064,-5.8765,2.9363,1.1209,2.6079,-3.0894,-19.041,3.4454,
2.3203,14.784,14.572,7.2785,2.8489,6.6062,9.8177,9.1916,4.8706,-13.494,7.8054,
2.3281,17.364,17.944,10.96,3.3507,7.628,9.9846,11.456,7.0364,-8.7653,8.5541,
2.3359,15.579,20.49,12.696,4.9363,13.631,8.0855,13.484,4.8509,-11.887,7.9153,
2.3438,29.971,26.623,21.031,18.759,17.167,6.889,13.547,3.5156,-13.174,9.9724,
2.3516,26.402,21.372,16.475,11.292,14.59,-1.7881,5.4802,-2.5937,-17.092,4.5475,
2.3594,14.342,17.634,9.8191,6.7371,14.609,-1.3404,5.3062,-3.6609,-17.862,6.3798,
2.3672,18.453,21.934,15.681,12.154,19.741,5.4611,11.078,2.8838,-15.51,11.626,
2.375,19.579,27.429,20.276,18.437,26.377,7.2355,17.3,9.1558,-3.4429,17.22,
2.3828,22.325,22.335,16.368,11.844,21.223,2.5318,11.682,4.2863,-10.504,14.147,
2.3906,16.302,16.736,11.185,7.406,14.646,0.62874,9.4826,1.8292,-15.115,13.171,
2.3984,1.3234,7.6265,-1.1927,-3.2191,6.2522,-2.799,2.4365,-2.1788,-19.634,8.188,
2.4063,-2.0389,0.2309,-6.1432,-3.4923,-3.5389,-12.593,-6.7891,-13.304,-29.573,-2.4986,
2.4141,-9.1156,-10.8,-15.303,-8.4778,-12.313,-18.775,-16.298,-20.21,-32.438,-10.237,
2.4219,-15.909,-18.935,-22.207,-15.104,-21.954,-21.605,-20.124,-19.524,-28.398,-11.472,
2.4297,-12.977,-15.268,-24.778,-23.064,-22.927,-11.63,-12.406,-12.751,-20.977,-6.205,
2.4375,-9.032,-5.6912,-13.945,-16.662,-15.923,-7.4306,-2.83,-6.4247,-14.852,1.1744,
2.4453,6.8388,13.118,3.1302,-2.978,3.3567,5.5248,11.648,4.6333,-4.4054,14.147,
2.4531,8.948,20.305,9.1642,-3.4755,10.636,12.472,18.012,10.968,-0.56743,22.476,
2.4609,11.41,24.771,12.797,-1.5109,16.905,7.7798,17.797,6.6025,-5.1851,18.971,
2.4688,12.544,27.98,18.041,4.7437,25.931,8.1727,18.709,10.089,-0.50894,22.485,
2.4766,10.032,20.349,13.226,4.882,17.803,3.1856,12.708,5.072,-5.0104,18.248,
2.4844,-0.97277,8.8086,3.2373,-7.9349,10.125,-3.7399,4.5109,-0.23156,-8.0228,14.273,
2.4922,1.1115,5.3052,1.7704,-2.7281,10.867,-2.7712,0.86322,-3.2172,-12.991,7.2788,
2.5,-1.1269,-1.951,-6.5107,-6.5762,-4.1582,-8.3308,-2.93,-7.4042,-11.882,2.0501,
2.5078,-14.24,-15.752,-20.451,-16.541,-18.672,-13.385,-12.574,-13.008,-17.609,-4.6336,
2.5156,-15.285,-22.784,-24.791,-10.694,-23.712,-12.443,-19.113,-17.455,-18.066,-6.5608,
2.5234,-16.635,-23.87,-24.588,-11.699,-19.682,-19.494,-20.823,-21.811,-24.126,-10.512,
2.5313,-0.52699,-5.0213,-7.5602,0.26071,-3.8456,-12.032,-7.8144,-12.38,-18.986,0.1008,
2.5391,10.411,5.3896,0.074157,-2.8844,2.6149,-7.3652,-1.7354,-6.5281,-14.768,3.3744,
2.5469,8.8824,15.065,7.1584,0.20777,11.823,2.9447,8.0608,2.9089,-5.1619,13.09,
2.5547,15.283,17.67,13.063,3.8855,19.02,-3.2577,8.7425,1.3233,-10.94,15.873,
2.5625,9.1523,16.827,8.343,0.76446,18.247,2.5901,9.1864,1.8196,-7.4248,14.783,
2.5703,10.237,15.434,9.2314,4.6847,19.993,0.27716,7.1145,-0.27677,-3.2889,13.075,
2.5781,14.293,18.991,14.134,11.779,22.795,-1.924,8.4763,2.6795,-0.98126,16.277,
2.5859,21.457,18.549,16.311,16.57,22.019,-7.4583,1.6776,-6.7748,-10.299,7.3939,
2.5938,14.219,14.242,11.236,13.283,18.14,-5.0536,0.65097,-8.0074,-11.004,5.1384,
2.6016,13.153,11.659,9.0568,10.045,10.646,-1.4248,0.10626,-6.882,-11.031,2.9587,
2.6094,3.0452,2.4946,2.2939,3.6234,2.4937,-11.003,-6.9149,-13.82,-14.588,-4.3906,
2.6172,4.9246,4.7392,1.2993,2.799,2.3244,-1.8296,-2.4043,-8.8626,-7.2193,-1.7062,
2.625,-1.3757,0.71146,-4.9885,-4.8295,-1.4091,-7.6689,-3.3078,-10.312,-11.358,0.89268,
2.6328,5.0248,4.0078,-1.9269,-2.8397,0.076791,-1.2535,1.2248,-4.8631,-9.7226,4.8186,
2.6406,-3.0976,5.0557,-4.9966,-8.2095,3.2967,-2.6374,2.0092,-5.3494,-11.413,4.2095,
2.6484,-4.8327,4.0743,-9.4356,-13.784,-5.1887,-0.36318,5.8908,-0.66723,-6.1168,10.055,
2.6563,0.90763,9.7571,-2.0534,-7.2606,1.3119,4.3852,10.947,4.0791,-0.11819,17.416,
2.6641,5.2695,13.17,3.9613,-2.0162,11.12,10.324,15.558,10.064,6.0243,21.899,
2.6719,-7.0444,2.2848,-8.5652,-10.664,-1.1396,6.7203,7.223,7.0571,5.892,15.327,
2.6797,-4.679,-3.6005,-9.7605,-7.5399,-7.3305,-4.2772,-1.3639,-3.6679,-1.1345,6.8744,
2.6875,-2.867,-2.0592,-7.4771,-9.4519,-3.99,-6.6271,-3.7984,-7.3315,-6.9608,2.2318,
2.6953,-2.5122,4.1573,-3.3414,-11.686,4.1947,-8.5699,-2.0748,-9.1608,-15.052,1.4785,
2.7031,7.9022,13.136,6.1623,7.8952,13.979,2.5405,6.0534,-0.07145,-4.8983,9.799,
2.7109,6.9681,16.088,4.4993,1.1537,15.907,7.1815,11.582,4.191,1.3131,12.649,
2.7188,5.9689,17.854,7.6402,0.93626,21.108,0.24279,11.959,3.3735,-2.0542,17.392,
2.7266,10.395,22.26,12.251,7.5459,24.523,1.398,13.857,6.3665,2.6219,20.219,
2.7344,4.9618,12.651,3.398,5.6722,14.394,-5.0271,5.649,-2.5015,-6.9752,12.009,
2.7422,-1.3717,0.64969,-5.8659,-7.0877,2.3409,-9.0034,-4.8423,-12.624,-15.348,1.4226,
2.75,-7.7198,-3.9673,-10.441,-10.33,-2.3626,-13.858,-6.9408,-15.357,-12.061,-1.4812,
2.7578,-7.6158,-3.8302,-9.9957,-3.9719,-1.1693,-6.2595,-3.2581,-8.6168,-5.7315,1.3933,
2.7656,-5.0943,-1.308,-9.8506,-3.311,-2.1426,4.3253,3.8418,0.36704,-1.0243,9.6514,
2.7734,7.7059,5.059,-3.4626,6.3956,3.5795,-1.544,3.1778,-2.0379,-5.4956,7.6292,
2.7813,-2.9418,1.5385,-11.845,-10.349,-0.18521,-0.13084,4.0468,-2.2653,-6.122,5.4378,
2.7891,-2.8687,5.1582,-10.128,-10.073,3.135,1.025,8.8066,-1.772,-8.2792,10.087,
2.7969,3.7728,17.114,0.2214,-6.4211,13.388,13.413,19.369,9.7171,4.6708,19.2,
2.8047,8.5058,25.621,8.9441,4.9404,21.098,13.192,22.122,12.372,3.5948,23.335,
2.8125,10.073,27.439,11.521,2.3084,24.106,11.293,23.011,14.057,7.202,25.604,
2.8203,6.7208,21.056,6.7817,-2.9753,18.232,3.333,15.454,6.3534,-2.1335,18.33,
2.8281,10.66,18.309,11.067,9.7034,18.328,2.053,10.918,2.2096,-6.4509,12.927,
2.8359,5.5851,12.503,6.3319,5.1262,16.184,-2.9922,5.978,-2.8603,-9.9579,9.688,
2.8438,2.0168,4.4625,0.17968,-0.023981,10.777,-14.566,-3.2623,-11.903,-20.773,-0.28965,
2.8516,-4.9945,-1.6564,-5.1598,-5.0724,4.4593,-19.193,-7.7596,-14.468,-21.014,-2.782,
2.8594,-0.34969,1.4032,-0.08236,0.28169,6.2549,-11.003,-1.6846,-9.4409,-17.1,3.0995,
2.8672,8.1897,12.387,8.2134,5.8533,16.167,-0.94501,9.3299,-0.14594,-9.6024,12.581,
2.875,-5.1706,6.3823,-1.5364,-3.7494,7.7782,-7.5807,5.5845,-4.6097,-18.155,7.4955,
2.8828,-3.1304,7.4014,-3.2048,-6.8819,5.6563,0.16123,9.4101,-0.084341,-7.6417,11.712,
2.8906,-6.9799,8.881,-2.5465,-11.286,6.8581,9.2856,15.108,7.8392,0.25717,19.247,
2.8984,1.5208,18.177,5.3284,-2.5936,11.047,12.605,22.029,13.732,5.0585,26.274,
2.9063,2.5689,19.429,5.7591,-4.4681,12.959,11.797,24.01,15.433,5.7143,26.05,
2.9141,5.6231,17.515,4.078,-5.7573,11.023,15.832,23.308,15.268,6.51,27.073,
2.9219,2.6733,17.22,2.7991,-10.685,9.5901,14.4,22.315,14.366,4.3973,26.143,
2.9297,4.0724,19.582,4.2368,-8.3831,11.842,22.461,25.66,20.919,12.272,27.853,
2.9375,6.9321,22.131,7.2073,0.22841,13.39,26.684,28.669,24.218,14.888,29.023,
2.9453,17.401,24.885,12.972,1.6162,17.513,20.403,26.346,20.774,13.443,26.831,
2.9531,8.5893,20.267,6.1094,-6.1649,11.955,20.232,21.731,13.953,3.1291,20.826,
2.9609,-0.13469,12.887,-1.9354,-10.695,2.0799,13.854,16.854,11.738,7.4992,17.73,
2.9688,-0.67767,8.4548,-5.0658,-16.707,-2.846,10.164,13.435,7.5682,4.083,15.326,
2.9766,2.5193,11.057,-1.9767,-9.6223,1.7415,12.133,17.395,10.458,2.2785,16.86,
2.9844,5.0241,13.328,2.3869,2.1237,6.4154,14.471,17.766,10.115,1.4023,16.232,
2.9922,9.133,13.374,2.8966,-2.2254,4.7352,14.703,16.514,10.363,0.28529,14.261,
3,7.9921,16.223,3.3902,-4.8336,10.439,14.421,17.439,11.553,-0.80375,14.894,
3.0078,15.456,20.09,9.8581,4.9508,13.549,11.677,19.131,12.686,-0.97966,17.356,
3.0156,19.171,23.201,13.125,9.1738,17.617,12.621,19.213,15.208,6.4831,19.093,
3.0234,5.3757,16.721,4.1259,-0.34972,14.171,5.7895,12.996,9.0262,-1.49,14.34,
3.0313,7.2274,13.501,4.1699,3.1722,8.2611,4.2618,8.4791,3.9009,-5.7747,8.3682,
3.0391,2.8192,7.0788,-1.8985,-2.8583,5.5387,-1.4824,4.3334,1.0356,-9.4648,5.6574,
3.0469,-2.1212,3.2592,-7.9131,-3.0337,2.396,0.36036,2.225,2.5122,-10.475,6.5697,
3.0547,10.697,6.9741,0.049379,5.8543,8.903,-0.73571,3.1755,1.5698,-10.369,4.8902,
3.0625,-3.3508,-0.52446,-9.7244,-8.0581,0.19152,-3.5132,0.92326,-0.32677,-10.448,3.6112,
3.0703,-4.8997,3.1437,-9.0327,-5.7156,-0.65929,2.879,4.5761,2.7677,-6.9131,4.133,
3.0781,5.8248,8.2894,-2.2479,1.7273,4.5779,4.1336,8.2548,6.6806,-3.8545,9.5239,
3.0859,-4.2303,2.8848,-8.7031,-10.712,-1.7809,4.1561,6.3114,3.9236,0.081814,7.1362,
3.0938,-15.236,-3.0135,-15.777,-12.221,-1.8675,-5.7932,1.2072,-2.062,-9.3482,2.5698,
3.1016,-0.11584,2.5197,-8.519,-1.4418,1.5252,1.8366,5.6442,2.5714,-1.5525,7.2519,
3.1094,-11.08,-0.65017,-15.72,-11.755,-0.9862,0.62175,4.4305,2.0835,-3.6319,4.867,
3.1172,-8.2421,0.20431,-12.825,-6.7498,-3.8041,0.85754,2.6432,0.59638,-3.1335,3.4342,
3.125,-0.24565,3.5405,-9.1504,-4.7457,0.37102,3.2498,3.8265,-0.021212,-3.9703,4.7521,
3.1328,-11.514,-1.411,-16.958,-15.675,-3.3358,-5.6227,-0.9144,-4.1333,-8.3643,0.17685,
3.1406,-11.902,-2.7003,-15.807,-10.043,-4.656,-1.466,-1.0066,-3.1832,-9.6373,-3.4326,
3.1484,-1.9471,1.2604,-10.179,-3.3401,-1.9802,-5.2871,-0.25057,-4.1723,-9.5379,-2.971,
3.1563,1.1943,5.3416,-4.103,0.99514,4.0975,-3.9252,2.5009,-1.8619,-5.3506,2.3258,
3.1641,7.0726,8.3803,1.4738,11.145,8.2877,-10.869,1.1288,-5.3639,-14.216,-0.8295,
3.1719,13.126,10.005,3.0919,14.358,14.697,-7.5134,0.80505,-5.9819,-16.379,-2.0276,
3.1797,-0.09416,5.6323,-6.2488,1.8612,7.1611,-1.4023,2.075,-2.1703,-8.8086,-0.75579,
3.1875,0.95103,3.0897,-6.9052,4.0459,4.6774,-3.1904,2.5902,-0.59991,-10.926,1.6221,
3.1953,5.5415,1.6052,-4.5065,6.7036,2.6366,-6.8989,-2.7247,-5.9093,-12.998,-1.744,
3.2031,-0.40597,2.6072,-4.8434,9.3774,6.6328,-10.661,-3.0511,-6.1955,-11.36,-1.0782,
3.2109,0.10898,2.5031,-5.7705,11.028,5.7039,-6.3114,-0.95118,-4.569,-11.06,-2.4702,
3.2188,-3.0098,-2.761,-12.653,1.6276,-3.0357,-2.5037,-1.576,-5.606,-10.914,-4.8451,
3.2266,-0.88798,-3.8826,-13.824,2.1461,-8.0005,2.3953,1.0157,-1.7602,-4.2397,-0.81077,
3.2344,-8.2676,-4.8098,-18.029,-2.9725,-10.8,0.71113,1.7583,-0.21591,-3.4004,3.5586,
3.2422,0.83526,-1.7122,-15.057,-2.6585,-11.234,5.6714,3.8189,2.1915,-3.7926,4.0508,
3.25,-6.2184,-0.35987,-14.517,-1.9878,-7.0543,6.8462,6.8944,6.3897,5.9964,9.5174,
3.2578,-7.8691,-1.4771,-15.372,-4.8079,-5.8193,7.2593,7.718,8.2316,6.0353,11.407,
3.2656,-11.152,-2.55,-15.362,-2.9486,-3.9937,-2.3608,2.1613,-0.030368,-3.0775,4.6398,
3.2734,-3.2796,-1.3324,-10.013,6.5494,-0.13147,-1.444,0.29198,-2.8031,-3.7192,1.1892,
3.2813,-3.774,-3.1574,-10.22,4.6116,-0.46279,-7.8994,-5.4814,-9.186,-15.868,-7.4186,
3.2891,-12.62,-5.2539,-14.481,-1.0921,-0.33498,-3.1328,-3.3716,-5.523,-7.1062,-2.2008,
3.2969,-13.472,-7.829,-15.492,0.067438,-4.4479,-9.3229,-7.3106,-8.0678,-11.694,-5.4295,
3.3047,-8.6133,-8.7317,-14.575,0.85993,-5.907,-12.113,-10.91,-13.301,-17.555,-12.015,
3.3125,-3.7504,-5.7767,-11.055,-1.0318,-5.7239,-6.4767,-6.046,-7.8307,-12.945,-5.0263,
3.3203,0.92108,1.1289,-6.0911,4.965,0.89553,-1.4388,0.2919,-1.7437,-7.0104,2.0731,
3.3281,-0.59927,-2.498,-7.9003,1.8634,-3.1953,-4.6058,-3.536,-7.8824,-14.094,-2.8367,
3.3359,-9.4056,-6.3865,-16.705,-8.211,-9.4046,-3.0889,-1.464,-4.9021,-6.627,-0.68023,
3.3438,-8.7111,-4.415,-17.834,-7.7091,-5.934,4.6192,4.4899,2.9608,-1.9098,7.1337,
3.3516,-8.824,-8.9624,-18.769,-8.0452,-9.9569,-3.5083,-2.1938,-4.1759,-5.9342,0.1797,
3.3594,-11.402,-9.5647,-17.096,-10.259,-7.9419,-0.50509,-2.7507,-5.547,-1.0807,-0.91831,
3.3672,-6.8575,-2.8792,-11.201,-8.8618,-3.479,5.2397,3.1113,0.34654,1.2696,4.8021,
3.375,4.1541,6.2917,-3.4252,-2.562,1.1477,6.8608,10.358,3.4204,-0.12493,9.4039,
3.3828,9.976,13.706,3.9557,4.7362,12.09,15.251,18.347,12.636,14.159,19.143,
3.3906,1.7142,8.8996,-1.2566,4.2836,12.267,5.6079,11.047,6.8143,8.9833,13.212,
3.3984,-2.6208,2.9508,-2.7001,13.085,14.266,-7.068,3.4926,-0.71432,1.5758,8.0335,
3.4063,-8.9484,-3.926,-8.9292,6.1982,7.2645,-8.8734,-3.1556,-7.2256,-3.8753,-0.35336,
3.4141,-6.5953,-4.5772,-8.6505,4.5659,7.8122,-10.11,-7.0637,-12.606,-11.734,-9.1064,
3.4219,-11.334,-9.5003,-13.745,4.2997,2.4421,-18.735,-14.119,-20.27,-17.642,-17.276,
3.4297,-0.97915,-1.3558,-5.4079,18.125,9.8116,-5.095,-3.6009,-8.5469,-7.4907,-7.3545,
3.4375,-2.3235,-3.5683,-9.0939,11.32,6.0017,-6.4499,-5.4605,-9.7001,-8.1588,-8.5209,
3.4453,0.61189,-5.7479,-10.671,7.5521,0.80992,-5.5154,-5.7657,-7.4495,-5.8143,-8.4236,
3.4531,-2.0739,-7.6548,-11.301,9.6015,-2.3029,-2.6801,-6.5638,-7.3923,-4.142,-10.206,
3.4609,-7.128,-11.282,-15.046,4.9149,-4.331,-10.187,-9.1458,-14.643,-6.9409,-12.333,
3.4688,-12.773,-16.442,-24.102,-4.1931,-11.449,-19.912,-15.143,-18.838,-11.75,-14.683,
3.4766,-11.619,-13.895,-23.201,-1.6769,-12.126,-7.2579,-8.8232,-10.912,0.80332,-8.7123,
3.4844,-19.29,-18.772,-29.154,-13.869,-14.286,-11.33,-10.174,-10.252,0.65313,-9.1816,
3.4922,-22.273,-16.742,-29.151,-18.354,-12.88,-6.7155,-7.4021,-7.6963,-2.404,-5.8456,
3.5,-15.959,-8.6199,-19.415,-11.061,-5.2782,-4.5991,-3.1277,-4.4148,-3.2199,-1.6279,
3.5078,-5.254,-1.0518,-7.1079,4.4551,5.982,-6.2706,0.56532,-3.3495,1.369,1.3883,
3.5156,0.69742,6.2185,-0.76283,7.4337,14.786,1.2894,5.9994,2.8698,7.9006,5.6964,
3.5234,1.2387,7.9949,2.3337,10.736,16.863,8.7043,7.8291,5.2972,3.9124,5.6306,
3.5313,-4.6805,4.9982,-1.7779,6.1568,14.025,0.28906,4.5064,-0.14652,-0.75872,0.7467,
3.5391,-13.302,-3.0408,-12.763,-1.7988,5.6878,-2.9739,-0.27694,-1.161,1.4039,-0.4715,
3.5469,-9.6158,-4.9729,-12.211,1.6698,3.578,-3.2244,-3.8818,-5.3737,-0.1864,-4.8882,
3.5547,-10.377,-8.9808,-16.734,-5.0284,-1.3905,-5.6516,-4.6112,-5.5188,0.34537,-5.7056,
3.5625,-7.0373,-5.1222,-12.535,2.4302,0.21261,-0.079905,-0.18366,0.16045,2.6316,-1.0492,
3.5703,-2.8887,-4.1159,-11.651,1.6236,1.7758,0.92108,2.9828,3.2279,4.9598,2.0615,
3.5781,-10.254,-8.3783,-15.679,-4.6816,-3.8107,1.3597,3.4588,2.7038,4.8978,1.6023,
3.5859,-10.553,-6.0567,-15.144,-10.696,-4.6292,0.54417,4.6,4.4818,6.1577,3.0948,
3.5938,-3.7109,2.0668,-7.5055,-7.9711,4.6005,8.3699,10.599,9.7752,6.7999,6.8044,
3.6016,4.5805,5.6635,-2.1509,-4.6648,6.567,5.8724,10.574,10.309,12.196,9.1822,
3.6094,-3.196,2.5439,-6.4418,-7.5875,3.1971,6.989,9.2783,8.9473,12.145,9.5294,
3.6172,-8.8489,0.52017,-9.1777,-13.035,1.5366,5.6241,8.4889,6.8599,7.7541,7.4719,
3.625,-5.2391,2.6654,-7.4762,-10.237,0.2521,7.9453,10.768,8.5927,9.1727,7.1141,
3.6328,6.0248,11.606,1.9843,-6.9595,10.52,11.275,15.302,15.286,13.062,16.05,
3.6406,5.4902,15.705,6.3331,-0.010632,20.011,5.2652,17.402,12.373,6.7953,17.213,
3.6484,4.0259,10.495,2.793,-6.0037,12.918,11.036,15.901,16.172,15.249,17.287,
3.6563,1.6576,7.5183,0.44872,-8.1985,11.427,9.8662,14.218,13.953,11.096,14.931,
3.6641,0.92877,11.899,3.9863,-4.687,15.833,18.784,19.989,19.718,15.115,19.543,
3.6719,4.5028,13.239,4.4376,2.4026,15.491,21.464,22.678,21.924,19.968,21.407,
3.6797,-0.49699,1.3212,-4.815,-9.9395,4.7737,8.1967,10.189,9.7443,9.2042,10.215,
3.6875,-6.6299,-5.3489,-8.6528,-9.4273,-0.058372,6.1948,6.5772,4.902,7.6734,8.0433,
3.6953,-7.6696,-7.7888,-8.8046,-7.7633,-2.1591,2.4347,1.1691,3.1826,7.845,4.3453,
3.7031,-4.5783,0.61797,-3.9342,-6.7413,5.3462,12.909,8.868,10.355,12.545,9.626,
3.7109,-7.847,1.3308,-3.0916,-6.3609,7.0703,6.9159,8.739,5.0211,3.6178,8.9118,
3.7188,-6.2178,1.7504,-2.2178,-5.273,5.9781,7.5529,9.2367,8.0517,10.024,11.687,
3.7266,-3.7614,2.4269,-1.9331,-6.3302,6.7489,3.9755,7.9548,9.131,12.861,12.485,
3.7344,-3.7318,0.63584,-2.9638,-7.0853,4.71,6.1002,7.4031,6.5295,11.117,9.3799,
3.7422,-9.8895,-5.0827,-11.793,-14.86,-1.8606,1.7466,1.4214,1.679,8.4453,2.7468,
3.75,-14.522,-7.8943,-11.27,-9.2441,-0.69517,-6.1049,-3.5939,-4.5406,0.41073,-2.4209,
3.7578,-15.099,-14.315,-16.116,-9.8765,-5.8085,-7.5731,-7.1119,-4.3221,1.8605,-2.5161,
3.7656,-26.206,-23.455,-28.224,-21.576,-13.067,-12.932,-13.506,-9.3443,-2.0374,-8.6431,
3.7734,-24.642,-21.803,-27.277,-20.575,-13.821,-10.261,-11.511,-7.6168,-2.2536,-8.1105,
3.7813,-14.499,-13.542,-16.28,-9.481,-3.7915,-5.5642,-6.0834,-6.3091,-5.0544,-6.539,
3.7891,-5.5579,-7.4396,-8.1651,-1.4794,2.0342,-3.4237,-1.4474,0.47366,5.0467,0.32327,
3.7969,-12.887,-9.3421,-11.314,-7.1798,-3.3116,-2.5811,-1.6583,1.2442,6.2198,0.57162,
3.8047,-19.279,-13.757,-16.936,-15.21,-9.4301,-3.9228,-3.8205,-2.878,-0.45096,-2.346,
3.8125,-19.423,-15.649,-21.092,-20.67,-10.538,-6.8647,-6.6522,-3.7404,0.89961,-5.2638,
3.8203,-8.3638,-9.4185,-11.287,-4.7239,-4.2125,-1.4751,-3.9188,-3.1116,-1.6378,-4.5981,
3.8281,-8.1066,-10.411,-10.585,-6.8237,-1.1177,-5.1168,-7.0464,-6.6915,-7.0055,-8.4826,
3.8359,-13.741,-9.2861,-11.309,-8.348,1.5275,-3.1443,-4.3155,-2.2777,2.3177,-4.3397,
3.8438,-12.765,-9.8749,-11.325,-3.8285,-0.15735,-5.8566,-5.2779,-2.5509,1.2523,-4.121,
